entidad,n_entidad,municipio,n_municipi,localidad,n_localidad,domicilio,clavecct,n_cct,turno,n_turno,tipo,nivel,subnivel,c_caracterizan2,control,subcontrol,periodo,insc_t,hom_t,muj_t,insc_1,hom_1,muj_1,insc_2,hom_2,muj_2,insc_3,hom_3,muj_3,insc_4,hom_4,muj_4,insc_5,hom_5,muj_5,insc_6,hom_6,muj_6,t_doc_p_h,t_doc_p_m,tot_doc_p,puericul_h,puericul_m,tot_puericul,asi_edu_h,asi_edu_m,tot_asi_edu,dirc_cg_h,dirc_cg_m,tot_dcg,dirc_sg_h,dirc_sg_m,tot_dsg,sub_ge_h,sub_ge_m,tot_subge,sub_aca_h,sub_aca_m,tot_subaca,docente_h,docente_m,tot_doc,tutores_h,tutores_m,tot_tutor,d_espfi_h,d_espfi_m,tot_espfi,d_espar_h,d_espar_m,tot_espar,d_espte_h,d_espte_m,tot_espte,d_espid_h,d_espid_m,tot_espid,d_promo_h,d_promo_m,tot_promo,paradoc_h,paradoc_m,tot_paradoc,per_adm_h,per_adm_m,tot_pradm,tot_per,escuelas,gpos_t,gpos_1,gpos_2,gpos_3,gpos_4,gpos_5,gpos_6,gpos_mg,ins_t,ing_t,rei_t,ins_1,ing_1,rei_1,ins_2,ing_2,rei_2,ins_3,ing_3,rei_3,ins_4,ing_4,rei_4,ins_5,ing_5,rei_5,ins_6,ing_6,rei_6,aula_aexi,aula_u_1,aula_u_2,aula_u_3,aula_u_4,aula_u_5,aula_u_6,aula_u_mg,aula_u_t,aula_a_1,aula_a_2,aula_a_3,aula_a_4,aula_a_5,aula_a_6,aula_a_mg,aula_a_t,taller,laborat,cubiculo_e,cubiculo_u,taller_u,egre_hom,egre_muj,egre_tot,regu_hom,regu_muj,regu_tot,doc_1,doc_2,doc_3,doc_4,doc_5,doc_6,doc_mg,doc_tot,tipo_org_docente,tipo_org_alumnos,periodo_escolar
22,QUERÉTARO,4,CADEREYTA DE MONTES,221,LA MESA,CALLE CONOCIDO,22KPR0335E,CURSO COMUNITARIO,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2020,8,4,4,0,0,0,2,1,1,1,1,0,1,0,1,1,0,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,8,0,0,0,0,2,2,0,1,1,0,1,1,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2020-2021
14,JALISCO,39,GUADALAJARA,1,GUADALAJARA,CALLE SITIO DEL ALAMO,14EPR0734I,RICARDO FLORES MAGON,2,VESPERTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,ESTATAL,I2019,183,92,91,44,27,17,21,6,15,36,19,17,28,16,12,26,12,14,28,12,16,3,5,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,1,8,2,1,2,1,1,1,0,183,181,2,44,44,0,21,19,2,36,36,0,28,28,0,26,26,0,28,28,0,9,2,1,2,1,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,0,8,COMPLEMENTARIA,COMPLETA,2019-2020
24,SAN LUIS POTOSÍ,27,SAN CIRO DE ACOSTA,16,LA CAÑADA SANTA GERTRUDIS,NINGUNO NINGUNO,24KJN1589V,PREESCOLAR COMUNITARIO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2020,8,4,4,0,0,0,6,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,8,0,0,0,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2020-2021
30,VERACRUZ DE IGNACIO DE LA LLAVE,33,CAZONES DE HERRERA,1,CAZONES DE HERRERA,CALLE 4 DE ENERO,30DTV0089J,FRANCISCO VILLA,1,MATUTINO,BASICA,SECUNDARIA,TELESECUNDARIA,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2122,277,133,144,101,50,51,93,40,53,83,43,40,0,0,0,0,0,0,0,0,0,5,9,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,20,1,14,5,5,4,0,0,0,0,277,277,0,101,101,0,93,93,0,83,83,0,0,0,0,0,0,0,0,0,0,14,5,5,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,101,0,0,0,5,5,4,0,0,0,0,14,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2021-2022
5,COAHUILA DE ZARAGOZA,25,PIEDRAS NEGRAS,1,PIEDRAS NEGRAS,CALLE MARIA ANITA DE LOS SANTOS 2111,05DST0084B,JULIA DE LEON DE MERLA,1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA TECNICA,INDUSTRIAL,PÚBLICO,FEDERAL TRANSFERIDO,I2122,438,218,220,163,77,86,151,84,67,124,57,67,0,0,0,0,0,0,0,0,0,12,10,22,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,9,5,14,0,0,0,1,0,1,1,1,2,1,2,3,0,2,2,0,0,0,0,0,0,6,5,11,35,1,14,5,5,4,0,0,0,0,438,434,4,163,163,0,151,150,1,124,121,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,18,0,0,0,0,0,0,1,1,0,0,0,0,0,57,61,118,0,0,0,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2021-2022
14,JALISCO,114,VILLA CORONA,1,VILLA CORONA,CALLE GUADALUPE VICTORIA,14PES0986L,CENTRO EDUCATIVO VILLA CORONA,1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2019,70,34,36,29,14,15,28,17,11,13,3,10,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1,7,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3,14,1,3,1,1,1,0,0,0,0,70,70,0,29,29,0,28,28,0,13,13,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,0,0,0,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2019-2020
14,JALISCO,6,AMECA,1,AMECA,CALLE BERNARDO CAMPA,14DJN1645G,AMADO NERVO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2122,84,37,47,13,5,8,25,8,17,46,24,22,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,5,1,2,2,0,0,0,0,84,84,0,13,13,0,25,25,0,46,46,0,0,0,0,0,0,0,0,0,0,5,1,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,5,COMPLEMENTARIA,COMPLETA,2021-2022
9,CIUDAD DE MÉXICO,10,ÁLVARO OBREGÓN,1,ÁLVARO OBREGÓN,CALLE PUENTE NACIONAL NO. 100,09DPR2214C,FORD 20,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL,I2020,392,197,195,59,27,32,77,38,39,80,38,42,58,34,24,60,25,35,58,35,23,4,10,14,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,4,10,14,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,21,1,14,2,3,3,2,2,2,0,392,392,0,59,59,0,77,77,0,80,80,0,58,58,0,60,60,0,58,58,0,14,2,3,3,2,2,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,2,0,14,COMPLEMENTARIA,COMPLETA,2020-2021
20,OAXACA,34,GUADALUPE DE RAMÍREZ,2,SAN ILDEFONSO SALINAS,CALLE OLVIDO,20DTV1108H,TELESECUNDARIA,1,MATUTINO,BASICA,SECUNDARIA,TELESECUNDARIA,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2122,27,11,16,8,6,2,8,1,7,11,4,7,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,1,0,0,0,0,27,27,0,8,8,0,8,8,0,11,11,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,1,1,1,0,0,0,0,3,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2021-2022
20,OAXACA,516,SANTO DOMINGO TEOJOMULCO,20,LA LAGUNA,CALLE CENTRO,20KTV0013X,CURSO COMUNITARIO DE EDUCACION SECUNDARIA,1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2020,21,6,15,5,1,4,10,3,7,6,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,21,21,0,5,5,0,10,10,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,NO APLICA EN ESTE NIVEL,2020-2021
15,MÉXICO,106,TOLUCA,1,TOLUCA DE LERDO,AVENIDA MONTES URALES,15EES0267X,"OFIC NO 0013 ""HEROES DE CHAPULTEPEC""",1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PÚBLICO,ESTATAL,I2223,556,290,266,161,82,79,200,103,97,195,105,90,0,0,0,0,0,0,0,0,0,11,16,27,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,8,13,21,0,0,0,2,0,2,0,0,0,1,0,1,0,3,3,0,0,0,0,0,0,4,10,14,44,1,15,5,5,5,0,0,0,0,556,556,0,161,161,0,200,200,0,195,195,0,0,0,0,0,0,0,0,0,0,15,5,5,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,96,115,211,0,0,0,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2022-2023
15,MÉXICO,24,CUAUTITLÁN,1,CUAUTITLÁN,CERRADA ABASOLO,15PES0826X,"PART NO 0337 ""COLEGIO LIBERTAD A. C.""",1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2122,242,117,125,81,36,45,76,36,40,85,45,40,0,0,0,0,0,0,0,0,0,6,12,18,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,8,13,2,1,3,0,1,1,0,1,1,1,1,2,0,1,1,0,0,0,0,0,0,1,6,7,29,1,9,3,3,3,0,0,0,0,242,240,2,81,81,0,76,76,0,85,83,2,0,0,0,0,0,0,0,0,0,12,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,46,36,82,0,0,0,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2021-2022
15,MÉXICO,33,ECATEPEC DE MORELOS,1,ECATEPEC DE MORELOS,CALLE ORIENTE,15PJN2291G,PROFR. MOISES SAENZ GARZA,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2324,33,16,17,3,3,0,14,8,6,16,5,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,3,1,1,1,0,0,0,0,33,33,0,3,3,0,14,14,0,16,16,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,COMPLEMENTARIA,COMPLETA,2023-2024
21,PUEBLA,159,TEOPANTLÁN,1,TEOPANTLÁN,CALLE NACIONAL,21DPB0070D,LICENCIADO BENITO JUAREZ,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA INDIGENA,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2020,73,41,32,14,7,7,11,5,6,13,7,6,15,7,8,10,7,3,10,8,2,2,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,4,0,0,1,1,0,0,2,73,73,0,14,14,0,11,11,0,13,13,0,15,15,0,10,10,0,10,10,0,4,0,0,1,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,MULTIGRADO,INCOMPLETA,2020-2021
14,JALISCO,43,LA HUERTA,291,MANUEL ÁVILA CAMACHO,NINGUNO NINGUNO,14KJN0194X,MANUEL AVILA CAMACHO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2223,7,5,2,3,2,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7,7,0,3,3,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MULTIGRADO,INCOMPLETA,2022-2023
20,OAXACA,68,OCOTLÁN DE MORELOS,16,SITIO DE SANTIAGO,NINGUNO NINGUNO,20KJN0318Z,CURSO COMUNITARIO DE EDUCACION PREESCOLAR MESTIZO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2019,12,5,7,5,1,4,4,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,12,12,0,5,5,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2019-2020
11,GUANAJUATO,25,PURÍSIMA DEL RINCÓN,43,EL TORO,CALLE EL TORO,11ETV0198A,IGNACIO MANUEL ALTAMIRANO,1,MATUTINO,BASICA,SECUNDARIA,TELESECUNDARIA,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO-ESTATAL,I2324,83,44,39,34,13,21,29,20,9,20,11,9,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,4,2,1,1,0,0,0,0,83,83,0,34,34,0,29,29,0,20,20,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,12,12,24,0,0,0,2,1,1,0,0,0,0,4,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2023-2024
25,SINALOA,3,BADIRAGUATO,460,EL MEZCAL,NINGUNO NINGUNO,25DPR0447W,JOSE MA. MORELOS,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2020,10,5,5,3,2,1,1,1,0,3,1,2,0,0,0,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,10,10,0,3,3,0,1,1,0,3,3,0,0,0,0,2,2,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UNITARIA,INCOMPLETA,2020-2021
19,NUEVO LEÓN,26,GUADALUPE,1,GUADALUPE,AVENIDA DEL BOSQUE,19PPR0242X,INSTITUTO VIESCA,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2122,22,12,10,11,7,4,7,3,4,2,1,1,0,0,0,2,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,9,1,4,1,1,1,0,1,0,0,22,22,0,11,11,0,7,7,0,2,2,0,0,0,0,2,2,0,0,0,0,4,1,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,COMPLEMENTARIA,INCOMPLETA,2021-2022
21,PUEBLA,54,CHIGNAUTLA,7,LA AGUARDIENTERA,CALLE HIDALGO 1,21DCC1223T,PAKILIS,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR INDIGENA,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2019,24,8,16,0,0,0,16,6,10,8,2,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,24,24,0,0,0,0,16,16,0,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UNITARIA,INCOMPLETA,2019-2020
19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CALLE DENEB,19PES0127Z,COLEGIO ANGLO ESPAÑOL,1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2020,293,127,166,78,31,47,107,44,63,108,52,56,0,0,0,0,0,0,0,0,0,5,11,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,7,10,0,0,0,1,0,1,1,0,1,0,1,1,0,3,3,0,0,0,0,0,0,2,7,9,26,1,9,3,3,3,0,0,0,0,293,293,0,78,78,0,107,107,0,108,108,0,0,0,0,0,0,0,0,0,0,15,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,44,56,100,1,0,1,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2020-2021
30,VERACRUZ DE IGNACIO DE LA LLAVE,102,MARTÍNEZ DE LA TORRE,30,INDEPENDENCIA,CALLE CORREGIDORA,30EPR3616F,MANUEL AVILA CAMACHO,2,VESPERTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,ESTATAL,I2020,229,120,109,37,22,15,34,14,20,46,26,20,41,17,24,34,22,12,37,19,18,6,6,12,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,6,6,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,18,1,12,2,2,2,2,2,2,0,229,229,0,37,37,0,34,34,0,46,46,0,41,41,0,34,34,0,37,37,0,12,2,2,2,2,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,12,COMPLEMENTARIA,COMPLETA,2020-2021
12,GUERRERO,38,ZIHUATANEJO DE AZUETA,207,VILLA HERMOSA (LAS POZAS),CALLE EL COACOYUL,12DJN5733D,FRIDA KAHLO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2020,81,38,43,22,9,13,26,12,14,33,17,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,1,0,0,0,0,81,81,0,22,22,0,26,26,0,33,33,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,COMPLEMENTARIA,COMPLETA,2020-2021
20,OAXACA,136,SAN FELIPE USILA,5,ARROYO TAMBOR,CALLE LA MARIPOSA,20DIN0636N,EDUCACION INICIAL INDIGENA,1,MATUTINO,BASICA,INICIAL,INICIAL INDIGENA,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2122,24,10,14,15,6,9,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24,24,0,15,15,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO APLICA EN ESTE NIVEL,NO APLICA EN ESTE NIVEL,2021-2022
15,MÉXICO,47,JIQUIPILCO,29,EJIDO LLANO GRANDE (PLANTA PILOTO),CALLE PRIMERO DE MAYO,15EES0573E,"OFIC NO 0447 ""GRAL. VICENTE GUERRERO""",1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PÚBLICO,ESTATAL,I2122,100,51,49,41,24,17,31,10,21,28,17,11,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,1,3,1,1,1,0,0,0,0,100,100,0,41,41,0,31,31,0,28,28,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,46,0,0,0,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2021-2022
15,MÉXICO,109,TULTITLÁN,1,TULTITLÁN DE MARIANO ESCOBEDO,AVENIDA CARTAGENA,15EES1523D,"OFIC NO 1007 ""GRAL. PLUTARCO ELIAS CALLES""",1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PÚBLICO,ESTATAL,I2223,259,122,137,84,43,41,89,43,46,86,36,50,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,7,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,1,6,2,2,2,0,0,0,0,259,259,0,84,84,0,89,89,0,86,86,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,48,55,103,0,0,0,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2022-2023
26,SONORA,30,HERMOSILLO,1,HERMOSILLO,CALLE MARTIN DE VALENCIA,26DPR1170F,PROFA. PAULINA CAZAREZ GARCIA,2,VESPERTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2019,129,64,65,19,9,10,16,8,8,24,12,12,21,12,9,23,9,14,26,14,12,4,2,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,1,6,1,1,1,1,1,1,0,129,129,0,19,19,0,16,16,0,24,24,0,21,21,0,23,23,0,26,26,0,18,1,1,1,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,6,COMPLEMENTARIA,COMPLETA,2019-2020
14,JALISCO,39,GUADALAJARA,1,GUADALAJARA,CALLE RIO SAN JUAN DE DIOS,14PES0417U,OLIMPICA,1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2020,88,36,52,33,12,21,26,9,17,29,15,14,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,3,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,1,3,1,1,1,0,0,0,0,88,88,0,33,33,0,26,26,0,29,29,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,25,2,0,2,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2020-2021
5,COAHUILA DE ZARAGOZA,38,ZARAGOZA,1,ZARAGOZA,CALLE VICENTE GUERRERO 902,05DES0014O,EVA SAMANO DE LOPEZ MATEOS,1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2019,559,284,275,208,103,105,195,104,91,156,77,79,0,0,0,0,0,0,0,0,0,10,11,21,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,6,8,14,0,0,0,1,0,1,1,0,1,2,1,3,0,2,2,0,0,0,0,0,0,6,11,17,40,1,15,5,5,5,0,0,0,0,559,555,4,208,205,3,195,194,1,156,156,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,74,76,150,34,10,44,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2019-2020
